################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Discharge on the left, right, bottom and top boundaries at each time
# time	left discharge (m^3/s)	right discharge (m^3/s)	bottom discharge (m^3/s)	top discharge (m^3/s)
582.201	-1.21467e-05	        0	        0	        0
582.301	-1.21393e-05	        0	        0	        0
582.401	-1.21317e-05	        0	        0	        0
582.501	-1.21242e-05	        0	        0	        0
582.601	-1.21166e-05	        0	        0	        0
582.701	-1.21089e-05	        0	        0	        0
582.801	-1.21013e-05	        0	        0	        0
582.901	-1.20936e-05	        0	        0	        0
583.001	-1.20858e-05	        0	        0	        0
583.101	-1.20781e-05	        0	        0	        0
583.201	-1.20702e-05	        0	        0	        0
583.301	-1.20624e-05	        0	        0	        0
583.401	-1.20545e-05	        0	        0	        0
583.501	-1.20466e-05	        0	        0	        0
583.601	-1.20386e-05	        0	        0	        0
583.701	-1.20306e-05	        0	        0	        0
583.801	-1.20226e-05	        0	        0	        0
583.901	-1.20145e-05	        0	        0	        0
584.001	-1.20064e-05	        0	        0	        0
584.101	-1.19983e-05	        0	        0	        0
584.201	-1.19901e-05	        0	        0	        0
584.301	-1.19819e-05	        0	        0	        0
584.401	-1.19737e-05	        0	        0	        0
584.501	-1.19654e-05	        0	        0	        0
584.601	-1.19571e-05	        0	        0	        0
584.701	-1.19488e-05	        0	        0	        0
584.801	-1.19404e-05	        0	        0	        0
584.901	-1.1932e-05	        0	        0	        0
585.001	-1.19235e-05	        0	        0	        0
585.101	-1.19151e-05	        0	        0	        0
585.201	-1.19066e-05	        0	        0	        0
585.301	-1.1898e-05	        0	        0	        0
585.401	-1.18894e-05	        0	        0	        0
585.501	-1.18808e-05	        0	        0	        0
585.601	-1.18722e-05	        0	        0	        0
585.701	-1.18635e-05	        0	        0	        0
585.801	-1.18548e-05	        0	        0	        0
585.901	-1.18461e-05	        0	        0	        0
586.001	-1.18373e-05	        0	        0	        0
586.101	-1.18285e-05	        0	        0	        0
586.201	-1.18196e-05	        0	        0	        0
586.301	-1.18108e-05	        0	        0	        0
586.401	-1.18019e-05	        0	        0	        0
586.501	-1.17929e-05	        0	        0	        0
586.601	-1.1784e-05	        0	        0	        0
586.701	-1.1775e-05	        0	        0	        0
586.801	-1.1766e-05	        0	        0	        0
586.901	-1.17569e-05	        0	        0	        0
587.001	-1.17478e-05	        0	        0	        0
587.101	-1.17387e-05	        0	        0	        0
587.201	-1.17296e-05	        0	        0	        0
587.301	-1.17204e-05	        0	        0	        0
587.401	-1.17112e-05	        0	        0	        0
587.501	-1.17019e-05	        0	        0	        0
587.601	-1.16927e-05	        0	        0	        0
587.701	-1.16834e-05	        0	        0	        0
587.801	-1.16741e-05	        0	        0	        0
587.901	-1.16647e-05	        0	        0	        0
588.001	-1.16553e-05	        0	        0	        0
588.101	-1.16459e-05	        0	        0	        0
588.201	-1.16365e-05	        0	        0	        0
588.301	-1.1627e-05	        0	        0	        0
588.401	-1.16176e-05	        0	        0	        0
588.501	-1.1608e-05	        0	        0	        0
588.601	-1.15985e-05	        0	        0	        0
588.701	-1.15889e-05	        0	        0	        0
588.801	-1.15793e-05	        0	        0	        0
588.901	-1.15697e-05	        0	        0	        0
589.001	-1.156e-05	        0	        0	        0
589.101	-1.15504e-05	        0	        0	        0
589.201	-1.15407e-05	        0	        0	        0
589.301	-1.15309e-05	        0	        0	        0
589.401	-1.15212e-05	        0	        0	        0
589.501	-1.15114e-05	        0	        0	        0
589.601	-1.15016e-05	        0	        0	        0
589.701	-1.14917e-05	        0	        0	        0
589.801	-1.14819e-05	        0	        0	        0
589.901	-1.1472e-05	        0	        0	        0
590.001	-1.14621e-05	        0	        0	        0
590.101	-1.14522e-05	        0	        0	        0
590.201	-1.14422e-05	        0	        0	        0
590.301	-1.14322e-05	        0	        0	        0
590.401	-1.14222e-05	        0	        0	        0
590.501	-1.14122e-05	        0	        0	        0
590.601	-1.14021e-05	        0	        0	        0
590.701	-1.13921e-05	        0	        0	        0
590.801	-1.1382e-05	        0	        0	        0
590.901	-1.13719e-05	        0	        0	        0
591.001	-1.13617e-05	        0	        0	        0
591.101	-1.13515e-05	        0	        0	        0
591.201	-1.13414e-05	        0	        0	        0
591.301	-1.13311e-05	        0	        0	        0
591.401	-1.13209e-05	        0	        0	        0
591.501	-1.13107e-05	        0	        0	        0
591.601	-1.13004e-05	        0	        0	        0
591.701	-1.12901e-05	        0	        0	        0
591.801	-1.12798e-05	        0	        0	        0
591.901	-1.12694e-05	        0	        0	        0
592.001	-1.12591e-05	        0	        0	        0
592.101	-1.12487e-05	        0	        0	        0
592.201	-1.12383e-05	        0	        0	        0
592.301	-1.12279e-05	        0	        0	        0
592.401	-1.12174e-05	        0	        0	        0
592.501	-1.1207e-05	        0	        0	        0
592.601	-1.11965e-05	        0	        0	        0
592.701	-1.1186e-05	        0	        0	        0
592.801	-1.11755e-05	        0	        0	        0
592.901	-1.11649e-05	        0	        0	        0
593.001	-1.11544e-05	        0	        0	        0
593.101	-1.11438e-05	        0	        0	        0
593.201	-1.11332e-05	        0	        0	        0
593.301	-1.11226e-05	        0	        0	        0
593.401	-1.1112e-05	        0	        0	        0
593.501	-1.11013e-05	        0	        0	        0
593.601	-1.10907e-05	        0	        0	        0
593.701	-1.108e-05	        0	        0	        0
593.801	-1.10693e-05	        0	        0	        0
593.901	-1.10586e-05	        0	        0	        0
594.001	-1.10479e-05	        0	        0	        0
594.101	-1.10371e-05	        0	        0	        0
594.201	-1.10263e-05	        0	        0	        0
594.301	-1.10156e-05	        0	        0	        0
594.401	-1.10048e-05	        0	        0	        0
594.501	-1.0994e-05	        0	        0	        0
594.601	-1.09831e-05	        0	        0	        0
594.701	-1.09723e-05	        0	        0	        0
594.801	-1.09615e-05	        0	        0	        0
594.901	-1.09506e-05	        0	        0	        0
595.001	-1.09397e-05	        0	        0	        0
595.101	-1.09288e-05	        0	        0	        0
595.201	-1.09179e-05	        0	        0	        0
595.301	-1.0907e-05	        0	        0	        0
595.401	-1.08961e-05	        0	        0	        0
595.501	-1.08851e-05	        0	        0	        0
595.601	-1.08742e-05	        0	        0	        0
595.701	-1.08632e-05	        0	        0	        0
595.801	-1.08522e-05	        0	        0	        0
595.901	-1.08412e-05	        0	        0	        0
596.001	-1.08302e-05	        0	        0	        0
596.101	-1.08192e-05	        0	        0	        0
596.201	-1.08082e-05	        0	        0	        0
596.301	-1.07971e-05	        0	        0	        0
596.401	-1.07861e-05	        0	        0	        0
596.501	-1.0775e-05	        0	        0	        0
596.601	-1.07639e-05	        0	        0	        0
596.701	-1.07529e-05	        0	        0	        0
596.801	-1.07418e-05	        0	        0	        0
596.901	-1.07307e-05	        0	        0	        0
597.001	-1.07195e-05	        0	        0	        0
597.101	-1.07084e-05	        0	        0	        0
597.201	-1.06973e-05	        0	        0	        0
597.301	-1.06862e-05	        0	        0	        0
597.401	-1.0675e-05	        0	        0	        0
597.501	-1.06639e-05	        0	        0	        0
597.601	-1.06527e-05	        0	        0	        0
597.701	-1.06415e-05	        0	        0	        0
597.801	-1.06303e-05	        0	        0	        0
597.901	-1.06191e-05	        0	        0	        0
598.001	-1.06079e-05	        0	        0	        0
598.101	-1.05967e-05	        0	        0	        0
598.201	-1.05855e-05	        0	        0	        0
598.301	-1.05743e-05	        0	        0	        0
598.401	-1.05631e-05	        0	        0	        0
598.501	-1.05518e-05	        0	        0	        0
598.601	-1.05406e-05	        0	        0	        0
598.701	-1.05293e-05	        0	        0	        0
598.801	-1.05181e-05	        0	        0	        0
598.901	-1.05068e-05	        0	        0	        0
599.001	-1.04955e-05	        0	        0	        0
599.101	-1.04843e-05	        0	        0	        0
599.201	-1.0473e-05	        0	        0	        0
599.301	-1.04617e-05	        0	        0	        0
599.401	-1.04504e-05	        0	        0	        0
599.501	-1.04391e-05	        0	        0	        0
599.601	-1.04278e-05	        0	        0	        0
599.701	-1.04165e-05	        0	        0	        0
599.801	-1.04052e-05	        0	        0	        0
599.901	-1.03938e-05	        0	        0	        0
600.001	-1.03825e-05	        0	        0	        0
600.101	-1.03712e-05	        0	        0	        0
600.201	-1.03598e-05	        0	        0	        0
600.301	-1.03485e-05	        0	        0	        0
600.401	-1.03371e-05	        0	        0	        0
600.501	-1.03258e-05	        0	        0	        0
600.601	-1.03144e-05	        0	        0	        0
600.701	-1.0303e-05	        0	        0	        0
600.801	-1.02917e-05	        0	        0	        0
600.901	-1.02803e-05	        0	        0	        0
601.001	-1.02689e-05	        0	        0	        0
601.101	-1.02575e-05	        0	        0	        0
601.201	-1.02461e-05	        0	        0	        0
601.301	-1.02347e-05	        0	        0	        0
601.401	-1.02233e-05	        0	        0	        0
601.501	-1.02119e-05	        0	        0	        0
601.601	-1.02005e-05	        0	        0	        0
601.701	-1.01891e-05	        0	        0	        0
601.801	-1.01777e-05	        0	        0	        0
601.901	-1.01663e-05	        0	        0	        0
602.001	-1.01548e-05	        0	        0	        0
602.101	-1.01434e-05	        0	        0	        0
602.201	-1.0132e-05	        0	        0	        0
602.301	-1.01205e-05	        0	        0	        0
602.401	-1.01091e-05	        0	        0	        0
602.501	-1.00977e-05	        0	        0	        0
602.601	-1.00862e-05	        0	        0	        0
602.701	-1.00747e-05	        0	        0	        0
602.801	-1.00633e-05	        0	        0	        0
602.901	-1.00518e-05	        0	        0	        0
603.001	-1.00404e-05	        0	        0	        0
603.101	-1.00289e-05	        0	        0	        0
603.201	-1.00174e-05	        0	        0	        0
603.301	-1.00059e-05	        0	        0	        0
603.401	-9.99445e-06	        0	        0	        0
603.501	-9.98296e-06	        0	        0	        0
603.601	-9.97148e-06	        0	        0	        0
603.701	-9.95998e-06	        0	        0	        0
603.801	-9.94849e-06	        0	        0	        0
603.901	-9.93699e-06	        0	        0	        0
604.001	-9.92548e-06	        0	        0	        0
604.101	-9.91397e-06	        0	        0	        0
604.201	-9.90246e-06	        0	        0	        0
604.301	-9.89095e-06	        0	        0	        0
604.401	-9.87943e-06	        0	        0	        0
604.501	-9.86791e-06	        0	        0	        0
604.601	-9.85638e-06	        0	        0	        0
604.701	-9.84486e-06	        0	        0	        0
604.801	-9.83332e-06	        0	        0	        0
604.901	-9.82179e-06	        0	        0	        0
605.001	-9.81025e-06	        0	        0	        0
605.101	-9.79871e-06	        0	        0	        0
605.201	-9.78716e-06	        0	        0	        0
605.301	-9.77561e-06	        0	        0	        0
605.401	-9.76406e-06	        0	        0	        0
605.501	-9.75251e-06	        0	        0	        0
605.601	-9.74095e-06	        0	        0	        0
605.701	-9.72938e-06	        0	        0	        0
605.801	-9.71782e-06	        0	        0	        0
605.901	-9.70625e-06	        0	        0	        0
606.001	-9.69468e-06	        0	        0	        0
606.101	-9.6831e-06	        0	        0	        0
606.201	-9.67152e-06	        0	        0	        0
606.301	-9.65994e-06	        0	        0	        0
606.401	-9.64835e-06	        0	        0	        0
606.501	-9.63676e-06	        0	        0	        0
606.601	-9.62517e-06	        0	        0	        0
606.701	-9.61357e-06	        0	        0	        0
606.801	-9.60197e-06	        0	        0	        0
606.901	-9.59037e-06	        0	        0	        0
607.001	-9.57876e-06	        0	        0	        0
607.101	-9.56715e-06	        0	        0	        0
607.201	-9.55553e-06	        0	        0	        0
607.301	-9.54391e-06	        0	        0	        0
607.401	-9.53229e-06	        0	        0	        0
607.501	-9.52067e-06	        0	        0	        0
607.601	-9.50904e-06	        0	        0	        0
607.701	-9.4974e-06	        0	        0	        0
607.801	-9.48576e-06	        0	        0	        0
607.901	-9.47412e-06	        0	        0	        0
608.001	-9.46248e-06	        0	        0	        0
608.101	-9.45083e-06	        0	        0	        0
608.201	-9.43917e-06	        0	        0	        0
608.301	-9.42752e-06	        0	        0	        0
608.401	-9.41585e-06	        0	        0	        0
608.501	-9.40419e-06	        0	        0	        0
608.601	-9.39252e-06	        0	        0	        0
608.701	-9.38084e-06	        0	        0	        0
608.801	-9.36916e-06	        0	        0	        0
608.901	-9.35748e-06	        0	        0	        0
609.001	-9.34579e-06	        0	        0	        0
609.101	-9.3341e-06	        0	        0	        0
609.201	-9.3224e-06	        0	        0	        0
609.301	-9.3107e-06	        0	        0	        0
609.401	-9.299e-06	        0	        0	        0
609.501	-9.28729e-06	        0	        0	        0
609.601	-9.27557e-06	        0	        0	        0
609.701	-9.26385e-06	        0	        0	        0
609.801	-9.25212e-06	        0	        0	        0
609.901	-9.2404e-06	        0	        0	        0
610.001	-9.22866e-06	        0	        0	        0
610.101	-9.21692e-06	        0	        0	        0
610.201	-9.20518e-06	        0	        0	        0
610.301	-9.19343e-06	        0	        0	        0
610.401	-9.18169e-06	        0	        0	        0
610.501	-9.16994e-06	        0	        0	        0
610.601	-9.15818e-06	        0	        0	        0
610.701	-9.14642e-06	        0	        0	        0
610.801	-9.13465e-06	        0	        0	        0
610.901	-9.12287e-06	        0	        0	        0
611.001	-9.11109e-06	        0	        0	        0
611.101	-9.0993e-06	        0	        0	        0
611.201	-9.08751e-06	        0	        0	        0
611.301	-9.07571e-06	        0	        0	        0
611.401	-9.0639e-06	        0	        0	        0
611.501	-9.05208e-06	        0	        0	        0
611.601	-9.04026e-06	        0	        0	        0
611.701	-9.02843e-06	        0	        0	        0
611.801	-9.0166e-06	        0	        0	        0
611.901	-9.00476e-06	        0	        0	        0
612.001	-8.99291e-06	        0	        0	        0
612.101	-8.98105e-06	        0	        0	        0
612.201	-8.96918e-06	        0	        0	        0
612.301	-8.95731e-06	        0	        0	        0
612.401	-8.94543e-06	        0	        0	        0
612.501	-8.93354e-06	        0	        0	        0
612.601	-8.92165e-06	        0	        0	        0
612.701	-8.90975e-06	        0	        0	        0
612.801	-8.89783e-06	        0	        0	        0
612.901	-8.88592e-06	        0	        0	        0
613.001	-8.87399e-06	        0	        0	        0
613.101	-8.86205e-06	        0	        0	        0
613.201	-8.85011e-06	        0	        0	        0
613.301	-8.83816e-06	        0	        0	        0
613.401	-8.8262e-06	        0	        0	        0
613.501	-8.81423e-06	        0	        0	        0
613.601	-8.80226e-06	        0	        0	        0
613.701	-8.79027e-06	        0	        0	        0
613.801	-8.77828e-06	        0	        0	        0
613.901	-8.76628e-06	        0	        0	        0
614.001	-8.75427e-06	        0	        0	        0
614.101	-8.74225e-06	        0	        0	        0
614.201	-8.73023e-06	        0	        0	        0
614.301	-8.71819e-06	        0	        0	        0
614.401	-8.70615e-06	        0	        0	        0
614.501	-8.6941e-06	        0	        0	        0
614.601	-8.68204e-06	        0	        0	        0
614.701	-8.66997e-06	        0	        0	        0
614.801	-8.6579e-06	        0	        0	        0
614.901	-8.64581e-06	        0	        0	        0
615.001	-8.63372e-06	        0	        0	        0
615.101	-8.62162e-06	        0	        0	        0
615.201	-8.60951e-06	        0	        0	        0
615.301	-8.59739e-06	        0	        0	        0
615.401	-8.58527e-06	        0	        0	        0
615.501	-8.57313e-06	        0	        0	        0
615.601	-8.56099e-06	        0	        0	        0
615.701	-8.54884e-06	        0	        0	        0
615.801	-8.53669e-06	        0	        0	        0
615.901	-8.52452e-06	        0	        0	        0
616.001	-8.51235e-06	        0	        0	        0
616.101	-8.50017e-06	        0	        0	        0
616.201	-8.48798e-06	        0	        0	        0
616.301	-8.47578e-06	        0	        0	        0
616.401	-8.46358e-06	        0	        0	        0
616.501	-8.45137e-06	        0	        0	        0
616.601	-8.43915e-06	        0	        0	        0
616.701	-8.42692e-06	        0	        0	        0
616.801	-8.41469e-06	        0	        0	        0
616.901	-8.40245e-06	        0	        0	        0
617.001	-8.3902e-06	        0	        0	        0
617.101	-8.37794e-06	        0	        0	        0
617.201	-8.36568e-06	        0	        0	        0
617.301	-8.35341e-06	        0	        0	        0
617.401	-8.34114e-06	        0	        0	        0
617.501	-8.32882e-06	        0	        0	        0
617.601	-8.3165e-06	        0	        0	        0
617.701	-8.30417e-06	        0	        0	        0
617.801	-8.29184e-06	        0	        0	        0
617.901	-8.27951e-06	        0	        0	        0
618.001	-8.26717e-06	        0	        0	        0
618.101	-8.25483e-06	        0	        0	        0
618.201	-8.24248e-06	        0	        0	        0
618.301	-8.23013e-06	        0	        0	        0
618.401	-8.21778e-06	        0	        0	        0
618.501	-8.20542e-06	        0	        0	        0
618.601	-8.19307e-06	        0	        0	        0
618.701	-8.1807e-06	        0	        0	        0
618.801	-8.16834e-06	        0	        0	        0
618.901	-8.15597e-06	        0	        0	        0
619.001	-8.1436e-06	        0	        0	        0
619.101	-8.13122e-06	        0	        0	        0
619.201	-8.11884e-06	        0	        0	        0
619.301	-8.10646e-06	        0	        0	        0
619.401	-8.09407e-06	        0	        0	        0
619.501	-8.08169e-06	        0	        0	        0
619.601	-8.0693e-06	        0	        0	        0
619.701	-8.0569e-06	        0	        0	        0
619.801	-8.04451e-06	        0	        0	        0
619.901	-8.03211e-06	        0	        0	        0
620.001	-8.01971e-06	        0	        0	        0
620.101	-8.00731e-06	        0	        0	        0
620.201	-7.9949e-06	        0	        0	        0
620.301	-7.98249e-06	        0	        0	        0
620.401	-7.97008e-06	        0	        0	        0
620.501	-7.95767e-06	        0	        0	        0
620.601	-7.94526e-06	        0	        0	        0
620.701	-7.93284e-06	        0	        0	        0
620.801	-7.92042e-06	        0	        0	        0
620.901	-7.908e-06	        0	        0	        0
621.001	-7.89558e-06	        0	        0	        0
621.101	-7.88316e-06	        0	        0	        0
621.201	-7.87074e-06	        0	        0	        0
621.301	-7.85831e-06	        0	        0	        0
621.401	-7.84589e-06	        0	        0	        0
621.501	-7.83346e-06	        0	        0	        0
621.601	-7.82103e-06	        0	        0	        0
621.701	-7.8086e-06	        0	        0	        0
621.801	-7.79617e-06	        0	        0	        0
621.901	-7.78374e-06	        0	        0	        0
622.001	-7.77131e-06	        0	        0	        0
622.101	-7.75888e-06	        0	        0	        0
622.201	-7.74645e-06	        0	        0	        0
622.301	-7.73402e-06	        0	        0	        0
622.401	-7.72158e-06	        0	        0	        0
622.501	-7.70915e-06	        0	        0	        0
622.601	-7.69672e-06	        0	        0	        0
622.701	-7.68429e-06	        0	        0	        0
622.801	-7.67186e-06	        0	        0	        0
622.901	-7.65943e-06	        0	        0	        0
623.001	-7.64701e-06	        0	        0	        0
623.101	-7.63458e-06	        0	        0	        0
623.201	-7.62215e-06	        0	        0	        0
623.301	-7.60973e-06	        0	        0	        0
623.401	-7.5973e-06	        0	        0	        0
623.501	-7.58488e-06	        0	        0	        0
623.601	-7.57246e-06	        0	        0	        0
623.701	-7.56004e-06	        0	        0	        0
623.801	-7.54762e-06	        0	        0	        0
623.901	-7.53521e-06	        0	        0	        0
624.001	-7.5228e-06	        0	        0	        0
624.101	-7.51039e-06	        0	        0	        0
624.201	-7.49798e-06	        0	        0	        0
624.301	-7.48557e-06	        0	        0	        0
624.401	-7.47317e-06	        0	        0	        0
624.501	-7.46077e-06	        0	        0	        0
624.601	-7.44837e-06	        0	        0	        0
624.701	-7.43597e-06	        0	        0	        0
624.801	-7.42358e-06	        0	        0	        0
624.901	-7.41119e-06	        0	        0	        0
625.001	-7.39881e-06	        0	        0	        0
625.101	-7.38643e-06	        0	        0	        0
625.201	-7.37405e-06	        0	        0	        0
625.301	-7.36167e-06	        0	        0	        0
625.401	-7.3493e-06	        0	        0	        0
625.501	-7.33694e-06	        0	        0	        0
625.601	-7.32457e-06	        0	        0	        0
625.701	-7.31222e-06	        0	        0	        0
625.801	-7.29986e-06	        0	        0	        0
625.901	-7.28751e-06	        0	        0	        0
626.001	-7.27517e-06	        0	        0	        0
626.101	-7.26282e-06	        0	        0	        0
626.201	-7.25049e-06	        0	        0	        0
626.301	-7.23816e-06	        0	        0	        0
626.401	-7.22583e-06	        0	        0	        0
626.501	-7.21351e-06	        0	        0	        0
626.601	-7.20119e-06	        0	        0	        0
626.701	-7.18888e-06	        0	        0	        0
626.801	-7.17657e-06	        0	        0	        0
626.901	-7.16427e-06	        0	        0	        0
627.001	-7.15198e-06	        0	        0	        0
627.101	-7.13969e-06	        0	        0	        0
627.201	-7.1274e-06	        0	        0	        0
627.301	-7.11513e-06	        0	        0	        0
627.401	-7.10285e-06	        0	        0	        0
627.501	-7.09059e-06	        0	        0	        0
627.601	-7.07833e-06	        0	        0	        0
627.701	-7.06607e-06	        0	        0	        0
627.801	-7.05383e-06	        0	        0	        0
627.901	-7.04158e-06	        0	        0	        0
628.001	-7.02935e-06	        0	        0	        0
628.101	-7.01712e-06	        0	        0	        0
628.201	-7.0049e-06	        0	        0	        0
628.301	-6.99268e-06	        0	        0	        0
628.401	-6.98048e-06	        0	        0	        0
628.501	-6.96827e-06	        0	        0	        0
628.601	-6.95608e-06	        0	        0	        0
628.701	-6.94389e-06	        0	        0	        0
628.801	-6.93171e-06	        0	        0	        0
628.901	-6.91954e-06	        0	        0	        0
629.001	-6.90737e-06	        0	        0	        0
629.101	-6.89521e-06	        0	        0	        0
629.201	-6.88306e-06	        0	        0	        0
629.301	-6.87092e-06	        0	        0	        0
629.401	-6.85878e-06	        0	        0	        0
629.501	-6.84665e-06	        0	        0	        0
629.601	-6.83453e-06	        0	        0	        0
629.701	-6.82242e-06	        0	        0	        0
629.801	-6.81031e-06	        0	        0	        0
629.901	-6.79821e-06	        0	        0	        0
630.001	-6.78613e-06	        0	        0	        0
630.101	-6.77404e-06	        0	        0	        0
630.201	-6.76197e-06	        0	        0	        0
630.301	-6.74991e-06	        0	        0	        0
630.401	-6.73785e-06	        0	        0	        0
630.501	-6.7258e-06	        0	        0	        0
630.601	-6.71376e-06	        0	        0	        0
630.701	-6.70173e-06	        0	        0	        0
630.801	-6.68971e-06	        0	        0	        0
630.901	-6.67769e-06	        0	        0	        0
631.001	-6.66568e-06	        0	        0	        0
631.101	-6.65369e-06	        0	        0	        0
631.201	-6.6417e-06	        0	        0	        0
631.301	-6.62972e-06	        0	        0	        0
631.401	-6.61775e-06	        0	        0	        0
631.501	-6.60579e-06	        0	        0	        0
631.601	-6.59383e-06	        0	        0	        0
631.701	-6.58189e-06	        0	        0	        0
631.801	-6.56996e-06	        0	        0	        0
631.901	-6.55803e-06	        0	        0	        0
632.001	-6.54611e-06	        0	        0	        0
632.101	-6.53421e-06	        0	        0	        0
632.201	-6.52231e-06	        0	        0	        0
632.301	-6.51042e-06	        0	        0	        0
632.401	-6.49854e-06	        0	        0	        0
632.501	-6.48667e-06	        0	        0	        0
632.601	-6.47481e-06	        0	        0	        0
632.701	-6.46296e-06	        0	        0	        0
632.801	-6.45112e-06	        0	        0	        0
632.901	-6.43929e-06	        0	        0	        0
633.001	-6.42747e-06	        0	        0	        0
633.101	-6.41566e-06	        0	        0	        0
633.201	-6.40386e-06	        0	        0	        0
633.301	-6.39207e-06	        0	        0	        0
633.401	-6.38029e-06	        0	        0	        0
633.501	-6.36852e-06	        0	        0	        0
633.601	-6.35676e-06	        0	        0	        0
633.701	-6.34501e-06	        0	        0	        0
633.801	-6.33327e-06	        0	        0	        0
633.901	-6.32154e-06	        0	        0	        0
634.001	-6.30982e-06	        0	        0	        0
634.101	-6.29811e-06	        0	        0	        0
634.201	-6.28641e-06	        0	        0	        0
634.301	-6.27472e-06	        0	        0	        0
634.401	-6.26304e-06	        0	        0	        0
634.501	-6.25137e-06	        0	        0	        0
634.601	-6.23972e-06	        0	        0	        0
634.701	-6.22807e-06	        0	        0	        0
634.801	-6.21644e-06	        0	        0	        0
634.901	-6.20481e-06	        0	        0	        0
635.001	-6.1932e-06	        0	        0	        0
635.101	-6.1816e-06	        0	        0	        0
635.201	-6.17001e-06	        0	        0	        0
635.301	-6.15843e-06	        0	        0	        0
635.401	-6.14686e-06	        0	        0	        0
635.501	-6.1353e-06	        0	        0	        0
635.601	-6.12375e-06	        0	        0	        0
635.701	-6.11222e-06	        0	        0	        0
635.801	-6.10069e-06	        0	        0	        0
635.901	-6.08918e-06	        0	        0	        0
636.001	-6.07768e-06	        0	        0	        0
636.101	-6.06619e-06	        0	        0	        0
636.201	-6.05471e-06	        0	        0	        0
636.301	-6.04325e-06	        0	        0	        0
636.401	-6.03179e-06	        0	        0	        0
636.501	-6.02035e-06	        0	        0	        0
636.601	-6.00892e-06	        0	        0	        0
636.701	-5.9975e-06	        0	        0	        0
636.801	-5.98609e-06	        0	        0	        0
636.901	-5.9747e-06	        0	        0	        0
637.001	-5.96331e-06	        0	        0	        0
637.101	-5.95194e-06	        0	        0	        0
637.201	-5.94059e-06	        0	        0	        0
637.301	-5.92924e-06	        0	        0	        0
637.401	-5.91791e-06	        0	        0	        0
637.501	-5.90659e-06	        0	        0	        0
637.601	-5.89528e-06	        0	        0	        0
637.701	-5.88398e-06	        0	        0	        0
637.801	-5.8727e-06	        0	        0	        0
637.901	-5.86143e-06	        0	        0	        0
638.001	-5.85018e-06	        0	        0	        0
638.101	-5.83893e-06	        0	        0	        0
638.201	-5.8277e-06	        0	        0	        0
638.301	-5.81649e-06	        0	        0	        0
638.401	-5.80529e-06	        0	        0	        0
638.501	-5.7941e-06	        0	        0	        0
638.601	-5.78292e-06	        0	        0	        0
638.701	-5.77176e-06	        0	        0	        0
638.801	-5.76061e-06	        0	        0	        0
638.901	-5.74948e-06	        0	        0	        0
639.001	-5.73836e-06	        0	        0	        0
639.101	-5.72725e-06	        0	        0	        0
639.201	-5.71616e-06	        0	        0	        0
639.301	-5.70509e-06	        0	        0	        0
639.401	-5.69402e-06	        0	        0	        0
639.501	-5.68298e-06	        0	        0	        0
639.601	-5.67195e-06	        0	        0	        0
639.701	-5.66093e-06	        0	        0	        0
639.801	-5.64993e-06	        0	        0	        0
639.901	-5.63895e-06	        0	        0	        0
640.001	-5.62798e-06	        0	        0	        0
640.101	-5.61703e-06	        0	        0	        0
640.201	-5.60609e-06	        0	        0	        0
640.301	-5.59517e-06	        0	        0	        0
640.401	-5.58427e-06	        0	        0	        0
640.501	-5.57338e-06	        0	        0	        0
640.601	-5.56252e-06	        0	        0	        0
640.701	-5.55167e-06	        0	        0	        0
640.801	-5.54084e-06	        0	        0	        0
640.901	-5.53003e-06	        0	        0	        0
641.001	-5.51923e-06	        0	        0	        0
641.101	-5.50846e-06	        0	        0	        0
641.201	-5.49771e-06	        0	        0	        0
641.301	-5.48698e-06	        0	        0	        0
641.401	-5.47627e-06	        0	        0	        0
641.501	-5.46558e-06	        0	        0	        0
641.601	-5.45492e-06	        0	        0	        0
641.701	-5.44429e-06	        0	        0	        0
641.801	-5.43368e-06	        0	        0	        0
641.901	-5.4231e-06	        0	        0	        0
642.001	-5.41256e-06	        0	        0	        0
642.101	-5.40208e-06	        0	        0	        0
642.201	-5.39163e-06	        0	        0	        0
642.301	-5.38119e-06	        0	        0	        0
642.401	-5.37076e-06	        0	        0	        0
642.501	-5.36035e-06	        0	        0	        0
642.601	-5.34996e-06	        0	        0	        0
642.701	-5.33958e-06	        0	        0	        0
642.801	-5.32923e-06	        0	        0	        0
642.901	-5.31889e-06	        0	        0	        0
643.001	-5.30858e-06	        0	        0	        0
643.101	-5.2983e-06	        0	        0	        0
643.201	-5.28806e-06	        0	        0	        0
643.301	-5.27785e-06	        0	        0	        0
643.401	-5.26765e-06	        0	        0	        0
643.501	-5.25745e-06	        0	        0	        0
643.601	-5.24726e-06	        0	        0	        0
643.701	-5.23707e-06	        0	        0	        0
643.801	-5.22689e-06	        0	        0	        0
643.901	-5.21671e-06	        0	        0	        0
644.001	-5.20654e-06	        0	        0	        0
644.101	-5.19637e-06	        0	        0	        0
644.201	-5.18621e-06	        0	        0	        0
644.301	-5.17606e-06	        0	        0	        0
644.401	-5.16591e-06	        0	        0	        0
644.501	-5.15576e-06	        0	        0	        0
644.601	-5.14562e-06	        0	        0	        0
644.701	-5.13549e-06	        0	        0	        0
644.801	-5.12536e-06	        0	        0	        0
644.901	-5.11523e-06	        0	        0	        0
645.001	-5.10511e-06	        0	        0	        0
645.101	-5.095e-06	        0	        0	        0
645.201	-5.08489e-06	        0	        0	        0
